,0,1
33832,155713958,76941945
33833,164710455,164710454
33834,40917947,20521889
33835,34763699,35617620
33836,156200358,181210107
33837,18432712,156316756
33838,155583242,7556199
33839,181979460,181981520
33840,155586287,7556199
33841,128246621,35617620
33842,160105308,155583801
33843,155675211,156063345
33844,35776348,7556199
33845,155549608,94408153
33846,155720788,12172125
33847,173302584,181988315
33848,155670970,19670253
33849,181982828,181999820
33850,164849086,156074235
33851,164849570,156074235
33852,164858197,182002459
33853,164964365,155816205
33854,155813476,156299668
33855,18432712,156313815
33856,156316761,156316756
33857,4613408,121225693
33858,126209282,35617620
33859,155695053,35617620
33860,45768270,156316756
33861,155720761,12172125
33862,45656066,156313815
33863,155570503,156313815
33864,164687757,164949646
33865,5582638,155549608
33866,164516009,182004632
33867,155829839,108292235
33868,94407939,155759301
33869,155623923,35617620
33870,155697884,19670253
33871,155715769,156281975
33872,164753022,164753010
33873,155815739,156209245
33874,156062954,64852016
33875,164753193,164753191
33876,179994406,181202082
33877,163111740,53063584
33878,163403633,164753015
33879,160498020,155595345
33880,155617030,35617620
33881,172032800,164676899
33882,156076675,156282377
33883,155841579,156152340
33884,155573381,156309777
33885,156189859,156189849
33886,155576355,155759301
33887,164858197,53063584
33888,156061271,156328432
33889,155780427,156227730
33890,156101666,156313815
33891,181986329,164858717
33892,155816197,156302066
33893,94408156,156316756
33894,155720754,12172125
33895,155821960,156297113
33896,164662728,155587794
33897,94407800,155601022
33898,155675527,19670253
33899,163403634,164753015
33900,155720789,12172125
33901,182002419,164753019
33902,181978358,164754320
33903,14553162,94408269
33904,155720800,12172125
33905,164713969,78133064
33906,156126106,156126129
33907,171533940,164753185
33908,155827334,155574391
33909,155787676,156227730
33910,155647986,19670253
33911,33454081,156328432
33912,156144098,121225693
33913,155753781,156313815
33914,14553162,164891783
33915,94408148,64852016
33916,73643913,108292235
33917,155576355,155591704
33918,68583113,155573986
33919,160799511,53063584
33920,80385909,76941945
33921,155690172,111575373
33922,155720735,12172125
33923,155583306,55650955
33924,53063584,155771964
33925,33454081,156313815
33926,155816196,155816192
33927,155573361,156066467
33928,4613408,156055015
33929,155809126,156213728
33930,155550930,155800513
33931,129860762,7556199
33932,164682526,157296708
33933,12172125,108292235
33934,181152918,181152908
33935,33454081,24974748
33936,156126515,156126516
33937,91123970,181998588
33938,155676363,111575373
33939,155805529,156302447
33940,164753018,164753010
33941,155624292,156066467
33942,155648173,12172125
33943,142553578,181949645
33944,155578207,64852016
33945,5582638,155529076
33946,155721099,156191956
33947,155606147,156058477
33948,155810916,156213143
33949,30341039,19670253
33950,24492393,20521889
33951,40917947,155759301
33952,155535108,155535104
33953,170455064,164753018
33954,101122466,111575373
33955,155815761,156166434
33956,182000392,164753018
33957,164756191,164756127
33958,94408157,78835248
33959,94408143,155666115
33960,155624292,155624606
33961,112875791,156063345
33962,155532990,111575373
33963,155755021,156313815
33964,12172125,156227730
33965,164750924,157296708
33966,156046263,121225693
33967,155712049,156012877
33968,39877439,155707564
33969,156282380,156282377
33970,45664854,164905487
33971,93185574,156227730
33972,155821951,156244580
33973,156200979,156200969
33974,155793314,156227730
33975,155818415,108292235
33976,157299461,164753022
33977,155578201,101028778
33978,126802668,156066467
33979,156122025,156328432
33980,126611034,155759301
33981,156115112,121225693
33982,141831682,164756127
33983,164757817,156421113
33984,164756221,164756127
33985,155818799,155818415
33986,34763699,155759301
33987,94408152,156309777
33988,164754320,157296706
33989,156080344,156172217
33990,155695053,76941945
33991,155691683,156066467
33992,135973640,52631434
33993,49365699,156189849
33994,155802381,156227730
33995,155535099,20521889
33996,91315285,155587794
33997,181980438,182000101
33998,135102681,156066467
33999,5582638,53063584
34000,14553162,155676366
34001,155627660,155627664
34002,155815753,64852016
34003,164686466,155816195
34004,155617030,156316756
34005,155621630,155623923
34006,155733930,108292235
34007,45768270,12897892
34008,18740931,155587794
34009,155737649,11193869
34010,94407800,155647158
34011,155810949,108292235
34012,126209282,20521889
34013,33454081,121225693
34014,155802898,156227730
34015,156163071,181605844
34016,155720797,12172125
34017,155802446,11193869
34018,156038802,156313815
34019,155813493,156066467
34020,164849578,156074235
34021,155590997,155590708
34022,182000683,164753015
34023,126611034,111575373
34024,164757690,156421113
34025,164714577,156074235
34026,135973640,64852016
34027,155676042,19670253
34028,155694755,156063345
34029,156156054,156157692
34030,155821981,156244580
34031,156017380,156017377
34032,156077583,156313815
34033,164676899,181995828
34034,155573361,19670253
34035,112875791,155844331
34036,156046273,156328432
34037,155535840,155708971
34038,12897892,4613408
34039,164755143,155664047
34040,156417274,53063584
34041,164861122,155718398
34042,164756209,164756127
34043,155811705,11193869
34044,101122466,76941945
34045,181978788,181988315
34046,169360876,181988893
34047,182004632,164650348
34048,155747227,11193869
34049,181981520,180939319
34050,55650955,11193869
34051,155720771,12172125
34052,164687321,155816200
34053,62023289,64852016
34054,24492393,155759301
34055,125820268,125820277
34056,155583801,55650955
34057,181982846,164758030
34058,181995819,181995828
34059,155720804,12172125
34060,155822522,156244580
34061,173302585,181988315
34062,155718395,156189835
34063,156191960,156191963
34064,155839305,156166434
34065,155576355,156063345
34066,155829833,156306821
34067,155838065,155838059
34068,156160423,181166458
34069,156058489,156058497
34070,101122466,156313815
34071,73643913,11193869
34072,182002396,60687059
34073,155550933,155550930
34074,155720736,12172125
34075,94408152,76941945
34076,7556199,156082481
34077,174191727,164750924
34078,44496706,155603394
34079,181454789,171533940
34080,155583328,156381357
34081,156056294,156160423
34082,155816207,20521889
34083,102771113,89015028
34084,52631434,156066467
34085,155816211,156302765
34086,45664854,155630888
34087,155829810,156302378
34088,156316759,156316756
34089,121078671,53063584
34090,155720765,12172125
34091,155591704,66349722
34092,155526443,156227730
34093,156142328,121225693
34094,155821091,156140152
34095,47050542,156166434
34096,155655884,181978358
34097,156062272,64852016
34098,155653783,19670253
34099,155816178,76941945
34100,155810825,156209749
34101,156160849,157195066
34102,121078569,121225693
34103,164686471,164686466
34104,155612291,34763699
34105,125820277,156313815
34106,155586764,7556199
34107,181971989,181972318
34108,155570487,156056739
34109,155816207,155816203
34110,20521889,121225693
34111,155597098,155597102
34112,155695053,156066467
34113,155732269,155840928
34114,181971595,62388992
34115,156055015,121225693
34116,156101666,156328432
34117,155668583,19670253
34118,155802889,11193869
34119,27384053,174135366
34120,102771113,156141938
34121,145836954,156421113
34122,171980295,164659365
34123,156046286,156328432
34124,155829806,156307149
34125,21961961,156328432
34126,156141603,121225693
34127,101122466,19670253
34128,155578201,155719727
34129,156126098,121225693
34130,78133064,155844331
34131,102771113,155677010
34132,27384053,156316756
34133,78133064,76941945
34134,181981305,164753015
34135,155827051,155825285
34136,164662731,164662728
34137,155737388,11193869
34138,155694755,35617620
34139,182003162,164756229
34140,155622858,20521889
34141,181982571,182003162
34142,7556199,155844331
34143,155589860,155589863
34144,135011015,156189849
34145,155666122,155840928
34146,94408152,64852016
34147,155647158,76941945
34148,81789779,156227730
34149,164662760,18740931
34150,181981290,181982828
34151,155815784,108292235
34152,156317171,156316756
34153,155724033,156182164
34154,155816211,156166434
34155,182000112,164659365
34156,182001086,164516009
34157,155816197,156166434
34158,155733002,156208282
34159,164849086,164753015
34160,156106259,156289332
34161,155822906,59510262
34162,164858025,53063584
34163,156317359,156316756
34164,49365699,155573361
34165,181984853,160011420
34166,155576355,19670253
34167,45664854,156145620
34168,69976194,155526443
34169,155655310,19670253
34170,49107501,156063345
34171,155720808,12172125
34172,135102855,171533940
34173,155696818,20521889
34174,126802668,76941945
34175,45664854,142712353
34176,155551688,20521889
34177,53063584,12172125
34178,152612253,181981305
34179,155839924,11193869
34180,181982550,180288353
34181,155617030,19670253
34182,156104943,156156054
34183,80385909,20521889
34184,164753025,164753010
34185,60687059,182002409
34186,181988302,181988315
34187,5582638,155825285
34188,125820268,12172125
34189,14553162,155549608
34190,155586284,7556199
34191,24492393,156063345
34192,155755021,156166434
34193,55850467,155664047
34194,164756222,164756127
34195,155695053,156063345
34196,62023289,21961961
34197,135011010,12172125
34198,181998588,164753025
34199,155731493,155731488
34200,94407937,108292235
34201,155575982,35617620
34202,155583328,155587208
34203,155586757,7556199
34204,68583113,20521889
34205,155841637,156316756
34206,155737641,156138154
34207,155658834,64852016
34208,155627664,20521889
34209,155526483,155526443
34210,134747239,19670253
34211,181982228,157226362
34212,60687058,164659365
34213,164714657,53063584
34214,155749095,11193869
34215,155839296,156166434
34216,64852016,156100022
34217,5582638,156313815
34218,155640788,20521889
34219,181320779,164753018
34220,182002459,164753025
34221,66349722,156316756
34222,156045204,164714477
34223,94407939,94408143
34224,94407937,155666122
34225,164756227,164756127
34226,155806952,108292235
34227,155610359,53063584
34228,155583328,156049909
34229,12897892,121225693
34230,155595345,155759301
34231,67711755,55650955
34232,181979139,164858717
34233,164687672,164687670
34234,111837672,156189849
34235,108353956,156328432
34236,155713958,108292235
34237,156341160,90534834
34238,39877439,155748707
34239,155829812,155829810
34240,39877439,156227730
34241,156209245,173664982
34242,155645937,35617620
34243,121078671,156074235
34244,155829810,156166434
34245,164687671,53063584
34246,164714657,155549608
34247,155694755,156316756
34248,155656464,19670253
34249,41847079,156218109
34250,135973640,155666115
34251,155551658,155759301
34252,5582638,156172217
34253,182002751,163047206
34254,181997193,163047206
34255,156140081,156213093
34256,45664854,155631607
34257,66349722,155713958
34258,155721093,156254003
34259,181994695,164753018
34260,155720806,12172125
34261,67711755,155595345
34262,155581536,156082481
34263,181982834,164753018
34264,94408492,156341160
34265,156126503,156126511
34266,155613680,156227730
34267,80908580,155825285
34268,155589860,156063345
34269,155733930,156227730
34270,81789779,76941945
34271,155816178,156315082
34272,66349722,11193869
34273,155671469,156309777
34274,102771113,155549608
34275,182002456,182002459
34276,155813484,156299661
34277,156046083,121225693
34278,155583328,55650955
34279,10001510,180288353
34280,14553162,164914807
34281,32915977,156043138
34282,155720740,12172125
34283,182004205,164755142
34284,162789184,164756127
34285,155586204,7556199
34286,155738604,108292235
34287,155587806,156063345
34288,172876581,55850467
34289,94408152,155526443
34290,9995263,156328432
34291,156138154,121225693
34292,181470963,181971989
34293,155645481,156066467
34294,156065783,35617620
34295,155839033,156166434
34296,32915977,121225693
34297,28769946,155818415
34298,155583314,55650955
34299,94408153,156063345
34300,81789779,20521889
34301,156047939,156313815
34302,49365699,76941945
34303,164758019,156421113
34304,156045694,156328432
34305,155760037,155759301
34306,155827334,155825285
34307,156032172,156328432
34308,155583328,155759301
34309,156200127,156381357
34310,94408153,19670253
34311,155829800,156166434
34312,94407939,64852016
34313,181510819,164755142
34314,34763699,135011010
34315,73643913,156189849
34316,111575373,156189849
34317,164687670,155816199
